ODO,Year,Age,Mileage,Engine,Power,Seats,Fuel_Diesel,Fuel_Petrol,Transmission_Automatic,Transmission_Manual,Owner_First,Owner_Fourth & Above,Owner_Second,Owner_Third,Price_Category
33915,2016,7,17.8,1497.0,117.3,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
82002,2014,9,17.05,1995.0,184.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
33000,2017,6,24.0,1120.0,70.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
34000,2016,7,28.09,1248.0,88.5,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
55000,2012,11,20.5,1598.0,103.6,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
160538,2006,17,13.1,1493.0,82.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
60000,2014,9,19.91,1498.0,103.6,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
49575,2017,6,18.7,1199.0,88.7,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
83000,2010,13,19.81,1086.0,68.05,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
51346,2018,5,16.38,1995.0,183.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
43000,2017,6,13.68,2393.0,147.8,7.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
35000,2011,12,19.7,796.0,35.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
27872,2017,6,20.4,1197.0,81.8,5.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
16514,2014,9,18.9,1197.0,82.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
120000,2012,11,22.9,1248.0,74.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
143275,2008,15,22.0,1582.0,126.2,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
52000,2010,13,17.0,1197.0,80.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
29819,2017,6,11.57,2987.0,254.79,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
57000,2014,9,15.8,2148.0,170.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
88500,2014,9,23.2,1248.0,73.94,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
28000,2016,7,19.67,1582.0,126.2,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
67000,2010,13,19.0,998.0,66.1,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
26000,2016,7,19.64,1461.0,108.45,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
120000,2010,13,17.8,1248.0,76.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
51982,2017,6,16.55,2993.0,258.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
36000,2010,13,20.36,1197.0,78.9,5.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
47000,2016,7,12.8,2494.0,102.0,7.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
60000,2002,21,17.3,993.0,60.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
31025,2018,5,28.4,1248.0,74.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
105000,2013,10,12.05,2179.0,120.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
121900,2017,6,22.95,1248.0,74.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
22695,2017,6,18.88,999.0,123.24,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
73000,2012,11,23.4,1248.0,74.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
32227,2016,7,22.74,796.0,47.3,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
55000,2011,12,17.0,1497.0,118.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
11287,2018,5,12.07,2967.0,241.4,7.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
48000,2009,14,17.0,1896.0,105.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
54308,2012,11,17.1,1591.0,121.3,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
78442,2009,14,16.8,1497.0,118.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
46000,2013,10,21.9,1396.0,88.8,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
45051,2014,9,15.0,1396.0,98.6,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
69000,2011,12,20.54,1598.0,103.6,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
49000,2014,9,17.4,1497.0,117.3,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
45000,2018,5,22.95,1248.0,74.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
64000,2015,8,18.48,1995.0,177.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
60000,2009,14,18.9,1061.0,67.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
62178,2015,8,18.2,1199.0,88.7,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
58006,2012,11,15.0,1896.0,105.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
74000,2010,13,20.36,1197.0,78.9,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
77771,2015,8,19.27,2143.0,170.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
45275,2012,11,20.36,1197.0,78.9,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
48000,2016,7,13.68,2393.0,147.8,7.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
31652,2015,8,17.68,1968.0,174.33,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
109000,2010,13,12.99,2494.0,100.6,7.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
31978,2015,8,16.47,1198.0,73.9,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
70000,2011,12,20.92,998.0,67.1,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
15000,2017,6,18.0,1497.0,117.3,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
59138,2013,10,17.0,1405.0,70.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
61726,2014,9,17.68,1968.0,174.33,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
48000,2015,8,17.9,2143.0,136.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
77815,2014,9,23.1,998.0,67.04,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
29000,2017,6,17.9,2143.0,201.15,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
44000,2017,6,12.7,2179.0,187.7,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
108626,2011,12,20.54,1598.0,103.6,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
71791,2012,11,14.0,796.0,35.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
91931,2012,11,18.5,1198.0,86.8,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
158000,2000,23,14.07,2956.0,83.1,7.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
91183,2012,11,18.0,1248.0,75.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
65000,2012,11,18.9,998.0,67.1,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
88428,2015,8,16.0,2179.0,140.0,7.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
138000,2008,15,17.1,1396.0,70.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
18000,2018,5,16.02,1373.0,93.7,7.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
60000,2011,12,11.7,2354.0,177.6,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
48000,2012,11,19.3,1248.0,73.9,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
160000,2009,14,17.8,1399.0,68.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
40000,2008,15,17.7,1497.0,78.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
51495,2014,9,17.68,1968.0,174.33,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
30000,2011,12,9.52,2993.0,313.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
97430,2017,6,14.75,2967.0,245.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
83000,2012,11,23.0,1396.0,90.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
37000,2009,14,16.95,1197.0,78.9,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1
28503,2016,7,19.0,1199.0,88.7,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
76496,2015,8,25.2,1248.0,74.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
79152,2011,12,18.5,1197.0,82.85,5.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
32000,2011,12,16.47,1198.0,73.9,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
35000,2009,14,19.7,796.0,46.3,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
105000,2004,19,11.3,1794.0,125.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1
56000,2006,17,19.7,796.0,46.3,5.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
73000,2012,11,21.12,1248.0,88.8,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
38000,2012,11,19.7,796.0,46.3,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
775000,2013,10,19.3,1968.0,141.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
80000,2008,15,11.3,1794.0,125.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
24973,2016,7,18.6,1197.0,81.83,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
45000,2016,7,24.3,1248.0,88.5,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
87430,2010,13,17.0,1497.0,118.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
133944,2014,9,18.0,1248.0,75.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
57000,2013,10,25.8,1498.0,98.6,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
27904,2016,7,21.1,814.0,55.2,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
30717,2015,8,21.76,1995.0,190.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
80000,2012,11,22.32,1582.0,126.32,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
47304,2013,10,21.02,1248.0,88.8,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
100000,2005,18,14.45,1984.0,227.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
30000,2017,6,24.07,998.0,67.1,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
68000,2014,9,22.7,1498.0,89.84,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
21000,2011,12,18.0,995.0,62.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
21000,2017,6,19.33,1999.0,177.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
119000,2007,16,13.1,1997.0,141.1,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
13747,2019,4,14.67,1798.0,177.46,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
620000,2009,14,20.36,1197.0,78.9,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
70000,2013,10,22.9,1248.0,74.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
18000,2016,7,18.5,1197.0,83.14,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
83000,2011,12,23.08,1461.0,63.1,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
130000,2015,8,23.4,1248.0,74.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
63400,2012,11,17.8,1399.0,67.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
65000,2003,20,17.3,993.0,60.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
8350,2017,6,13.8,1998.0,192.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
45000,2014,9,23.59,1364.0,67.05,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
26200,2018,5,24.7,796.0,47.3,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
11000,2011,12,18.9,796.0,47.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
90000,2009,14,11.0,2993.0,235.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
74000,2015,8,11.07,2496.0,179.5,5.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1
37081,2015,8,18.9,1197.0,82.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
39000,2017,6,24.3,1248.0,88.5,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
99000,2008,15,12.07,2967.0,241.4,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
38000,2015,8,17.9,2143.0,136.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
72000,2007,16,16.1,796.0,37.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
93000,2015,8,20.45,1461.0,83.8,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
5900,2017,6,21.43,1364.0,87.2,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
25000,2014,9,15.8,2148.0,170.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
68000,2010,13,21.1,1248.0,73.9,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
35676,2017,6,16.0,1497.0,117.3,7.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
74310,2015,8,24.4,1120.0,71.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
59364,2014,9,14.21,2143.0,203.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
41380,2014,9,14.8,1595.0,120.7,5.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1
33900,2017,6,15.0,2143.0,204.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
28000,2016,7,17.8,1497.0,117.3,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
93982,2011,12,17.0,1497.0,118.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
95000,2010,13,16.2,1599.0,103.2,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
9000,2017,6,13.5,1999.0,246.74,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
52516,2015,8,18.0,1198.0,86.7,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
20000,2015,8,18.86,1598.0,122.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
56451,2017,6,13.5,2987.0,282.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
37000,2014,9,21.1,814.0,55.2,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
17400,2014,9,20.51,998.0,67.04,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
90207,2011,12,21.1,1248.0,73.9,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
89616,2011,12,16.07,1995.0,181.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
85000,2014,9,13.49,2179.0,138.03,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
79271,2014,9,20.38,1968.0,143.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
56000,2012,11,12.7,2179.0,187.7,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
85001,2010,13,12.0,2987.0,224.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
12000,2018,5,13.5,2477.0,175.56,7.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
125000,2010,13,19.7,796.0,46.3,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
53000,2013,10,14.0,1061.0,64.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
34990,2017,6,12.7,2179.0,187.7,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
49768,2011,12,17.01,1591.0,121.3,5.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
56000,2013,10,16.73,2993.0,218.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
75000,2013,10,14.74,2993.0,270.9,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
57000,2010,13,13.7,1798.0,157.75,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
37542,2017,6,15.73,1968.0,174.33,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
95649,2014,9,12.7,2179.0,187.7,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
35299,2013,10,14.84,2143.0,170.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
28464,2017,6,15.4,2179.0,120.0,7.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
41000,2015,8,21.76,1995.0,190.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
9000,2017,6,15.4,1497.0,117.3,7.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
92098,2010,13,16.0,2400.0,215.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
5834,2005,18,13.2,1495.0,94.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
40250,2017,6,17.19,1197.0,81.86,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
22397,2018,5,11.5,2996.0,367.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2
20800,2015,8,21.1,814.0,55.2,5.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
40322,2018,5,18.9,1197.0,81.86,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
52576,2013,10,13.0,1493.0,100.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
55000,2010,13,16.47,1198.0,73.9,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
47000,2016,7,15.26,1798.0,187.74,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
23163,2017,6,15.29,1591.0,121.3,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
50000,2011,12,11.74,1796.0,186.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1
11900,2014,9,16.82,1998.0,189.08,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
37000,2013,10,23.59,1364.0,67.04,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
30000,2014,9,19.4,1198.0,86.8,5.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
12831,2018,5,21.4,1197.0,83.1,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
143017,2012,11,20.0,1968.0,138.1,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
13102,2018,5,21.1,814.0,55.2,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
24950,2019,4,20.37,1461.0,108.45,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
57832,2011,12,16.2,2993.0,258.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
34267,2016,7,22.74,796.0,47.3,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
33000,2015,8,16.8,1984.0,150.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
55100,2007,16,18.9,998.0,67.1,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
40000,2008,15,17.7,1497.0,78.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
15000,2014,9,13.7,1399.0,98.79,8.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
82756,2016,7,15.96,2523.0,62.1,7.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
20600,2014,9,21.1,814.0,55.2,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
29952,2017,6,13.0,1591.0,121.3,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
15000,2017,6,16.09,1598.0,103.5,5.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
61938,2008,15,12.9,1799.0,130.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1
67000,2014,9,22.3,1248.0,74.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
61672,2013,10,16.0,2179.0,140.0,7.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
26185,2017,6,18.6,1197.0,81.83,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
38000,2014,9,14.16,1968.0,174.3,5.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
67000,2011,12,18.5,1197.0,85.8,5.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
66000,2010,13,13.17,1999.0,114.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
80883,2015,8,12.8,2494.0,102.0,7.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
80219,2016,7,27.62,793.0,47.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
12923,2018,5,25.1,1248.0,88.5,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
86642,2016,7,15.17,1968.0,181.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
19235,2016,7,21.76,1995.0,190.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
51002,2016,7,11.33,4134.0,335.2,7.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
6800,2016,7,18.6,1197.0,81.83,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
82749,2012,11,19.01,1461.0,108.45,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
51000,2016,7,24.4,1120.0,71.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
31465,2014,9,22.7,1498.0,89.84,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
76476,2013,10,16.47,1198.0,73.9,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
14000,2017,6,24.0,1120.0,70.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
47000,2013,10,21.12,1248.0,88.8,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
48466,2011,12,17.0,1497.0,118.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
46000,2008,15,17.92,1086.0,62.1,5.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
162663,2012,11,12.99,2494.0,100.0,7.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
25142,2017,6,28.09,1248.0,88.5,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
69000,2013,10,12.55,2982.0,169.0,7.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
26405,2018,5,12.6,1950.0,191.34,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
45000,2014,9,15.8,2148.0,170.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
64284,2012,11,17.72,1968.0,108.49,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
27000,2015,8,18.9,1197.0,82.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
3678,2018,5,18.16,1196.0,86.8,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
21000,2013,10,16.8,1395.0,138.02,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
67000,2015,8,19.87,1461.0,83.8,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
24000,2015,8,15.68,1999.0,177.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
75000,2011,12,20.0,1399.0,68.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
179000,2008,15,12.8,2953.0,156.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
47198,2017,6,12.55,2982.0,168.5,7.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
52000,2012,11,22.07,1199.0,73.9,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
91000,2011,12,23.2,1248.0,73.94,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
60000,2013,10,23.08,1461.0,63.1,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
37873,2013,10,22.32,1582.0,126.32,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
31000,2011,12,10.8,2497.0,150.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
129000,2017,6,11.0,2987.0,258.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
78000,2004,19,12.0,2354.0,187.4,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
32000,2016,7,17.01,1582.0,126.2,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
